132822480372838327,-0.00986135,-0.999948,-0.0025401,-0.0448196,-0.975037,0.010179,-0.221811,0.0957206,0.221825,0.000289351,-0.975086,0.275207,0,0,0,1
132822480374838368,-0.0131704,-0.999913,0.000940122,-0.0465161,-0.974468,0.0126246,-0.224169,0.094555,0.224138,-0.00386851,-0.97455,0.276632,0,0,0,1
132822480376838410,-0.0124511,-0.999883,-0.00890873,-0.0507158,-0.985322,0.0137858,-0.17015,0.101948,0.170253,0.00665941,-0.985378,0.279278,0,0,0,1
132822480378838452,-0.0401541,-0.995345,-0.08761,-0.0573014,-0.99887,0.0422162,-0.0218102,0.121674,0.0254073,0.0866353,-0.995916,0.292615,0,0,0,1
132822480380838494,-0.0376959,-0.994899,-0.0935714,-0.0570915,-0.999277,0.0370758,0.00835773,0.12483,-0.00484587,0.0938188,-0.995578,0.294603,0,0,0,1
132822480382838535,-0.0534979,-0.995798,-0.0743317,-0.051425,-0.998562,0.0536079,0.000515308,0.124293,0.00347162,0.0742524,-0.997234,0.290494,0,0,0,1
132822480384838577,-0.0641249,-0.997941,0.00137214,-0.0415701,-0.997932,0.064118,-0.00452293,0.124644,0.00442564,-0.00165934,-0.999989,0.282734,0,0,0,1
132822480386838619,-0.0716264,-0.991832,0.105541,-0.0294463,-0.99742,0.0707206,-0.0123022,0.12443,0.00473779,-0.10615,-0.994339,0.274004,0,0,0,1
132822480388838662,-0.0681226,-0.982503,0.173341,-0.0229602,-0.997674,0.06669,-0.0140825,0.124639,0.002276,-0.173897,-0.984761,0.267927,0,0,0,1
132822480390838703,-0.0655534,-0.975405,0.210448,-0.0174268,-0.997846,0.0635391,-0.0163273,0.124814,0.00255402,-0.211065,-0.977468,0.262705,0,0,0,1
132822480392838745,-0.0679977,-0.972374,0.223304,-0.0123351,-0.997605,0.0634155,-0.0276356,0.123532,0.0127113,-0.224648,-0.974357,0.25846,0,0,0,1
132822480394838788,-0.0688463,-0.971874,0.225215,-0.00898206,-0.997478,0.0631561,-0.0323818,0.123143,0.0172473,-0.226876,-0.973771,0.25647,0,0,0,1
132822480396838829,-0.0666176,-0.974201,0.215625,-0.00839931,-0.997637,0.0613945,-0.0308379,0.123194,0.0168041,-0.21717,-0.975989,0.255442,0,0,0,1
132822480398838871,-0.0654275,-0.972775,0.222322,-0.0061419,-0.997741,0.060379,-0.0294373,0.123312,0.0152123,-0.223746,-0.974529,0.255208,0,0,0,1
132822480400838913,-0.0744165,-0.964501,0.253377,0.00137872,-0.997,0.0665303,-0.0395652,0.122098,0.0213035,-0.255561,-0.966558,0.257148,0,0,0,1
132822480402838954,-0.0821412,-0.953127,0.291206,0.00765288,-0.996084,0.0689294,-0.0553598,0.121262,0.0326923,-0.294613,-0.955057,0.259782,0,0,0,1
132822480404838997,-0.0678054,-0.959928,0.27192,0.00200665,-0.997425,0.0588355,-0.0410161,0.122404,0.023374,-0.274001,-0.961445,0.262623,0,0,0,1
132822480406839039,-0.0648267,-0.962274,0.264248,0.00131017,-0.997567,0.0556808,-0.0419621,0.121866,0.0256654,-0.266326,-0.963542,0.264301,0,0,0,1
132822480408839081,-0.0643811,-0.962377,0.26398,0.00231731,-0.997549,0.0548025,-0.0434983,0.122995,0.0273951,-0.266133,-0.963547,0.267039,0,0,0,1
132822480410839123,-0.059437,-0.961733,0.267464,8.19564e-05,-0.997749,0.0489074,-0.0458673,0.120478,0.0310311,-0.269589,-0.962475,0.26662,0,0,0,1
132822480412839165,-0.060323,-0.961022,0.26981,0.000916064,-0.997603,0.048861,-0.0490051,0.119967,0.0339118,-0.272119,-0.961666,0.269996,0,0,0,1
132822480414839207,-0.0494689,-0.964879,0.257993,-0.00353384,-0.998118,0.0383893,-0.047811,0.119454,0.0362277,-0.259873,-0.964963,0.269882,0,0,0,1
132822480416839249,-0.0515091,-0.964481,0.259082,-0.00365376,-0.997867,0.0392851,-0.0521444,0.118645,0.0401142,-0.261215,-0.964447,0.269331,0,0,0,1
132822480418839290,-0.0519477,-0.964411,0.259253,-0.00422245,-0.997908,0.0401226,-0.0507006,0.118654,0.0384944,-0.261344,-0.964478,0.269991,0,0,0,1
132822480420839332,-0.0467256,-0.968316,0.245319,-0.00777519,-0.998055,0.0351086,-0.0515179,0.118498,0.0412728,-0.247249,-0.968073,0.268488,0,0,0,1
132822480422839374,-0.0339569,-0.981098,0.190508,-0.0166381,-0.99872,0.026159,-0.0432986,0.119395,0.0374967,-0.191734,-0.98073,0.26691,0,0,0,1
132822480424839416,-0.0371606,-0.989792,0.137592,-0.0188965,-0.998542,0.0313842,-0.0439169,0.119296,0.0391504,-0.139024,-0.989515,0.263037,0,0,0,1
132822480426839457,-0.0407021,-0.996422,0.0740685,-0.0213646,-0.998722,0.0383499,-0.0329148,0.121116,0.0299565,-0.0753135,-0.996709,0.255002,0,0,0,1
132822480428839500,-0.0491728,-0.998718,0.011986,-0.0225415,-0.998771,0.0490926,-0.00688329,0.124248,0.00628605,-0.0123098,-0.999905,0.244149,0,0,0,1
132822480430839541,-0.0555085,-0.998158,-0.02449,-0.0211965,-0.998424,0.0552879,0.00959182,0.12514,-0.00822015,0.0249839,-0.999654,0.235848,0,0,0,1
132822480432839582,-0.051421,-0.998369,-0.0247967,-0.0169591,-0.998317,0.0520535,-0.0255817,0.121281,0.0268308,0.0234395,-0.999365,0.227009,0,0,0,1
132822480434839624,-0.0446197,-0.998783,-0.0210112,-0.0142335,-0.996531,0.0459783,-0.0693724,0.117135,0.0702541,0.017843,-0.99737,0.218178,0,0,0,1
132822480436839666,-0.0404012,-0.998526,-0.0362331,-0.015515,-0.99497,0.0435313,-0.0902254,0.114661,0.0916697,0.0324056,-0.995262,0.211111,0,0,0,1
132822480438839708,-0.0430119,-0.998551,-0.0323427,-0.0147896,-0.995856,0.0454472,-0.0787689,0.11676,0.0801247,0.0288207,-0.996368,0.210294,0,0,0,1
132822480440839750,-0.0452324,-0.998527,-0.02996,-0.0154813,-0.996353,0.0472656,-0.0710455,0.117596,0.0723569,0.0266371,-0.997023,0.210825,0,0,0,1
132822480442839791,-0.0480458,-0.998821,-0.00700233,-0.0158592,-0.997288,0.0483608,-0.0554744,0.119629,0.0557477,0.00431804,-0.998436,0.213791,0,0,0,1
132822480444839833,-0.0474621,-0.998709,0.0181131,-0.0175136,-0.998006,0.0466579,-0.0425036,0.121874,0.0416037,-0.0200943,-0.998932,0.222773,0,0,0,1
132822480446839874,-0.0521936,-0.99851,0.0159292,-0.019619,-0.997193,0.0512538,-0.0545906,0.120494,0.0536928,-0.0187338,-0.998382,0.230314,0,0,0,1
132822480448839916,-0.0507754,-0.998485,0.0212151,-0.0209717,-0.997516,0.0496651,-0.0499444,0.121067,0.0488151,-0.0236983,-0.998527,0.237398,0,0,0,1
132822480450839958,-0.043535,-0.99893,0.0155738,-0.0241972,-0.998021,0.0427769,-0.0460868,0.121283,0.0453713,-0.0175494,-0.998816,0.241977,0,0,0,1
132822480452839999,-0.0398164,-0.998979,0.0213406,-0.02468,-0.998489,0.0389696,-0.0387325,0.122502,0.0378613,-0.0228506,-0.999022,0.246304,0,0,0,1
132822480454840041,-0.0433701,-0.998514,0.0329978,-0.0230139,-0.998412,0.04213,-0.0373982,0.123242,0.0359524,-0.0345673,-0.998755,0.24905,0,0,0,1
132822480456840083,-0.0384717,-0.998991,0.0231761,-0.0263017,-0.998341,0.0374317,-0.0437514,0.122017,0.0428397,-0.0248208,-0.998774,0.24979,0,0,0,1
132822480458840125,-0.0432637,-0.998707,0.0266927,-0.024209,-0.997996,0.0419673,-0.0473571,0.121325,0.0461756,-0.028688,-0.998521,0.251063,0,0,0,1
132822480460840166,-0.0459492,-0.99852,0.0290855,-0.021426,-0.99782,0.0444977,-0.0487282,0.120837,0.0473619,-0.0312612,-0.998388,0.251905,0,0,0,1
132822480462840208,-0.0482239,-0.998519,0.0252035,-0.0187838,-0.997375,0.0467734,-0.0552758,0.12023,0.0540151,-0.0278029,-0.998153,0.251584,0,0,0,1
132822480464840250,-0.0455849,-0.998793,0.0182974,-0.0171772,-0.997256,0.0444303,-0.0592122,0.119613,0.0583278,-0.0209464,-0.998077,0.250033,0,0,0,1
132822480466840291,-0.0541824,-0.99801,0.0322543,-0.010987,-0.99625,0.0518482,-0.0692673,0.119003,0.0674572,-0.0358865,-0.997077,0.248074,0,0,0,1
132822480468840334,-0.0552102,-0.99751,0.0438798,-0.0104275,-0.996157,0.0520366,-0.070446,0.119081,0.0679872,-0.0476005,-0.99655,0.249262,0,0,0,1
132822480470840375,-0.0507618,-0.998049,0.0363523,-0.0145916,-0.996461,0.048172,-0.0688876,0.119526,0.067002,-0.0397205,-0.996962,0.249774,0,0,0,1
132822480472840416,-0.047945,-0.998381,0.0306085,-0.0178398,-0.996272,0.0455991,-0.0732253,0.119036,0.071711,-0.0340053,-0.996845,0.24897,0,0,0,1
132822480474840458,-0.0491188,-0.998439,0.0265774,-0.0199546,-0.996426,0.0471538,-0.070089,0.119708,0.0687264,-0.0299251,-0.997187,0.248818,0,0,0,1
132822480476840501,-0.0450852,-0.998722,0.0228503,-0.0217029,-0.996534,0.043362,-0.0709943,0.119,0.0699127,-0.0259719,-0.997215,0.246902,0,0,0,1
